Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Post-demographic dividend,PST,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,22.67311259,22.76652158,23.9633487,23.00324011,21.74334081,22.17055401,22.38659856,23.17385239,23.19318775,22.07334376,21.9820801,20.93601771,20.31895126,21.76139202,20.93162356,20.48308276,20.80867532,21.68849125,21.60781108,21.1685834,20.64600542,19.76216717,19.39109747,20.22975671,21.42071782,23.962706,24.2272536,24.06968506,23.59668984,23.74440167,22.65229478,21.79392659,21.49911608,22.06037099,22.20996616,22.75340078,22.49373484,21.20545135,19.26907541,20.38875879,21.02952708,21.47256738,21.62531615,22.21569659,22.46095497,22.19163495,22.81797591,22.88038688,22.92040239,22.40516025,22.68545685,,
French Polynesia,PYF,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.26156254,64.51598921,61.45695882,58.38232585,46.59614886,43.6809667,46.72159444,50.77940384,46.16053249,42.68151671,52.23355051,,
Romania,ROU,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.77719698,24.90260974,22.98054472,24.35226395,23.35699995,18.74758913,16.13451079,15.34849757,11.32313645,11.6566832,16.1068247,17.40748042,19.01175019,16.71329687,16.50290923,14.64973911,17.57830327,16.85018595,22.30109967,22.81448438,22.07334918,23.160705,22.20118091,24.69624669,24.82932015,24.97585632,22.43793175,21.12285334,19.08469479,19.70126259,19.8754102,19.3303863,,
Russian Federation,RUS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.71440915,28.263631,27.49740111,22.42673561,20.20255305,29.40408511,37.11696722,32.96863762,29.33373563,29.15863223,30.92877548,31.30569875,31.57973213,31.97611085,30.92951308,21.57753473,27.12149757,29.63236537,28.10530044,25.15560579,25.34877943,27.11747287,25.72870938,26.37322169,29.67243556,27.40352208,26.87241103,30.20619109,,
Rwanda,RWA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.50294736,17.41232684,13.85941825,16.80293351,12.06887459,10.07505277,11.07533787,14.82889623,11.57856739,11.82398422,12.68839499,15.6702522,,
South Asia,SAS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,12.98294045,14.11988823,14.8996206,14.40175129,15.03175842,14.4392009,16.62791411,16.85530433,16.48459191,16.23764587,17.15620448,16.84298584,17.95724897,18.62612042,20.20186476,21.23269523,22.00179276,23.17187493,22.95426329,24.96144992,25.36267288,25.33119614,25.94919325,24.99765439,24.84528031,25.25908011,25.6569277,27.33767382,29.1359635,31.52519149,32.20298084,33.66467404,34.33807195,32.86499024,33.35398868,34.66487081,33.3335498,33.39630423,32.67425419,32.0559441,31.16945495,30.22494221,30.60387372,30.19418449,29.04432301,28.59401298,29.65150544,,
Saudi Arabia,SAU,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,43.58057013,47.14354388,46.25578918,74.76287241,59.35990019,59.8393216,48.22567565,34.73703704,38.83785082,51.7468951,46.81725711,32.32511167,22.54565701,18.74020672,15.42971725,12.14014434,11.97929665,14.99431106,12.50189891,14.63300507,8.419653295,16.53364432,15.21009499,15.31154884,19.50442941,22.15041246,22.77114126,16.62099424,25.28899654,30.11645842,27.76022829,29.07082025,34.69725816,41.8614512,48.25428338,48.01695942,48.18672815,51.83827352,35.87627741,42.99035707,49.87118624,48.20894243,43.81307557,38.09218977,24.84660358,26.5873499,29.90681794,34.86079057,33.56482032,24.08685098,,,
Sudan,SDN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,8.336820344,6.890506752,5.150734318,4.071201559,5.167853207,4.053090859,5.078366447,-0.56089805,4.729602752,11.3507371,9.456428109,9.433201113,7.042403776,2.242259431,-1.01011593,4.334465734,3.396790254,6.215980919,3.358389319,0.756818488,7.323247906,8.781084454,6.910509983,18.99136363,24.12242288,23.7095625,25.12883951,27.56158149,22.70734053,22.4249457,25.10920323,26.69831729,26.74227485,19.54485809,19.49018886,17.56006014,21.32379852,35.60772355,36.71691119,35.09036001,37.6742526,34.10500492,37.43045001,32.3662409,6.98515212,,
Senegal,SEN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,21.54062157,17.79836337,15.33243247,15.65443854,10.08337426,9.406101307,3.563639247,7.656349519,8.218169065,5.367470128,5.145811132,5.254907302,2.714069014,6.130611962,2.739533031,2.796856621,2.642023024,3.10020961,3.813294849,1.531994708,5.984869537,8.704333817,8.070048958,10.89185661,11.23476377,11.70496469,11.45033206,14.84822973,13.22504464,14.68666815,13.68728881,15.44415435,13.47350807,15.23481168,14.95039103,15.14347856,16.43564493,14.61385457,16.12056942,16.57128788,19.32967183,20.68036073,21.72366187,23.19174721,23.67642821,,,,,
Singapore,SGP,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,26.36165103,25.91656087,26.56319722,29.39067367,30.24423286,30.54955073,32.5340013,35.58170072,35.65681197,38.04587654,39.19534099,42.77052754,44.37130497,41.22695213,39.78082286,38.87207916,41.92647992,43.0251396,44.1788375,45.66405489,46.96511884,45.32598522,48.03137595,50.23091097,49.23045573,51.2954498,50.6031622,48.36441103,46.66007994,40.35161059,39.20825659,40.47454161,43.2292014,46.2430573,49.5113919,51.32093591,46.05244885,46.26275823,51.14418858,50.54600719,49.45208488,48.10682912,48.99947631,47.27173302,47.62891603,49.20907804,47.67583503,45.60436125,46.40012835,50.2964412,,
Solomon Islands,SLB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,-137.1970728,-127.4885424,-135.1619128,-132.0917878,-132.427064,-128.6999746,-57.50851259,-19.85730878,-81.49973557,-62.64881058,-35.77221749,-46.7928739,-18.62772982,-27.89078013,-13.66857937,-7.679751067,-10.68444479,-7.604144291,7.852172894,6.411426243,-6.857659143,-19.63847302,-4.602612487,22.36600443,16.8044896,2.693923613,13.02099716,16.14537366,12.69003303,13.95360943,14.49772975,19.89317881,16.30266042,15.38293835,10.6158839,11.65239827,10.02237467,15.43052797,15.28247508,13.2509868,18.20843776,,,
Sierra Leone,SLE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,11.36844336,19.80111241,17.27063962,3.000492121,3.859190814,5.346631357,3.9299417,11.53175944,-0.726644735,8.464682379,16.21251419,16.53873596,10.71490122,4.491787423,7.234292671,-3.205619129,-0.052167147,5.932001832,-3.534616199,2.040707636,-3.455265086,2.632534539,0.74961665,-9.796867985,-0.516923968,2.529894897,3.861502464,4.992303532,7.120479519,5.620177179,10.97232076,9.834256027,7.202643162,21.22129578,0.965855983,9.148479663,-12.95155479,15.49014953,-1.485483315,-15.11737653,-1.370569471,-9.90120357,-2.46544638,0.323419663,,,
El Salvador,SLV,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,19.07273895,24.96808381,17.29698473,18.76372747,13.62688283,6.367019875,10.49019207,11.06145697,10.29988764,9.54610105,16.45083955,16.26850085,15.84143851,16.52707295,11.95426889,12.53038054,17.02537286,18.41600564,20.88430848,19.39046761,14.34970719,15.53376695,19.30948734,17.04513785,16.05990436,18.79724706,16.00007497,15.29713975,15.98410831,17.3113171,17.95600542,14.02488599,11.91231424,12.68182792,14.19768913,12.6956175,12.41778303,10.59153606,12.14036239,12.92851341,14.43379981,15.91567913,16.5249656,19.1614959,20.89470951,18.14969911,,
San Marino,SMR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3377597,9.257323465,14.9555012,14.17931385,10.73511616,11.29481875,14.49214138,13.62589343,17.11681761,17.28486467,16.61113097,19.68548906,19.32728866,21.24615285,22.07867458,,
Sub-Saharan Africa (excluding high income),SSA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,24.10904268,21.72083456,19.20033403,19.09055596,18.46163872,,17.16096384,16.01850517,16.33410369,16.58437933,13.70856801,12.75672469,14.48164223,15.87614402,16.38719096,16.72068006,16.11510857,15.89580549,15.92574827,15.50358805,17.84497699,16.96010629,19.02066666,19.75595577,19.78158498,19.2218876,20.11564401,19.96248849,24.11776708,19.82461592,20.82175443,21.21294128,23.18558397,18.9944102,21.39866858,18.40013542,18.03407708,18.82342171,19.39482696,20.83021034,22.80599286,24.07819015,,
South Sudan,SSD,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.39622879,7.042682525,,,,,,,,
Sub-Saharan Africa,SSF,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,24.11886005,21.72219401,19.19149775,19.08948091,18.47498261,,17.18355616,16.04674143,16.36410108,16.60450273,13.72205605,12.7685554,14.49157296,15.88421333,16.40564007,16.72974973,16.14124563,15.90579178,15.92962826,15.52492733,17.84879547,16.96394918,19.02475391,19.75431912,19.78158498,19.2218876,20.11964657,19.96190227,24.10466029,19.81978475,20.81998263,21.20817306,23.17781311,18.99821372,21.38810166,18.39551925,18.02523816,18.81545162,19.38423388,20.81789507,22.79187513,24.0624878,,
Small states,SST,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,23.76046854,22.87067794,23.06558362,27.61080399,27.24040925,26.18248246,25.33533925,24.96417494,23.21509553,24.32259193,24.19573944,25.76970763,23.89921533,23.45642643,19.01643411,19.09293511,20.00769563,21.08634732,21.49210485,21.5327912,20.94333795,20.70957532,20.01784172,21.73932926,22.48279998,24.67437883,24.4203943,23.7696645,24.70474102,27.17049275,27.25911059,26.6411342,23.01152897,24.66310017,25.86644233,27.16694503,26.52676501,25.42636902,23.861253,23.28691089,24.7107855,24.75836527,24.51892121,20.45025773,22.25838789,,
Sao Tome and Principe,STP,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.78547906,55.65436114,51.79845741,52.57828807,51.57121127,,,,,,,,,,,,,
Slovak Republic,SVK,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.71574388,22.23981168,25.25856768,24.77231483,24.83207453,24.79092543,23.9411721,24.02855257,21.86174428,22.02595934,24.19318718,23.66140909,25.81907306,24.24512001,18.37787352,21.71720824,22.63863278,23.54356505,23.9368476,24.04411179,24.25853956,22.44939625,22.2429742,22.81596902,21.04508806,19.8483558,19.28196372,,
Slovenia,SVN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0486705,24.46670208,25.5756805,25.92188116,25.25213936,25.61361935,26.19221947,26.03184026,25.55389539,26.04520206,26.80132784,28.79081542,29.40164177,28.15045811,22.7642477,22.20399548,21.86447626,20.69020851,22.21349498,24.66981782,23.82480512,24.06567029,26.95997236,27.80811282,27.07164872,27.83241148,26.25498189,,
Sweden,SWE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,28.01028592,27.257952,26.70130118,27.27969543,26.12682334,26.87258633,24.58813483,21.30999944,20.81652243,21.45189309,22.10074741,20.50958979,19.40317582,21.49292239,23.89998278,23.73438542,24.07268621,24.15925765,24.88057058,25.62636847,24.63212403,21.57733821,18.78254901,16.87550946,20.32122046,23.23653762,23.18977456,23.72301075,24.75778623,25.70198011,26.79832125,27.19880787,26.35972682,27.32732768,27.63707975,28.00077103,30.34821357,31.60828859,30.97151845,26.70975924,28.37014832,28.45196563,27.07404746,26.73636598,26.99500845,27.26574387,26.94570456,28.02610453,28.10258376,29.50446031,29.92397076,30.34319339,,
Eswatini,SWZ,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,57.4621721,,,,,,,,,,,,,,,,18.67606175,18.60479917,16.31359956,13.50323178,18.31391189,14.80315385,12.90290871,15.95289304,13.03991136,12.31469231,20.81365957,25.18661072,22.94814316,21.8865251,18.68367733,21.93201927,19.43055771,21.39669931,13.97688044,9.631242238,8.279253912,4.099541557,18.85581216,23.64866881,24.59751938,23.56734462,20.23408323,17.38899267,17.24900264,17.30023862,17.34213948,19.96753352,,
Sint Maarten (Dutch part),SXM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.320873898,18.24081964,15.83250747,15.06390168,19.13859478,17.5074512,26.10628567,46.27895402,,,,,
Seychelles,SYC,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,30.53073943,46.44089733,49.32614555,28.12444292,33.58688904,22.98859634,10.92154505,18.01919538,30.69420427,33.52584422,32.64361239,35.96454906,36.41809637,29.57734012,22.49354004,20.83348739,19.87497098,19.90495308,25.1895377,21.44328651,29.55172832,20.61360809,17.55299501,24.18698731,19.47228229,18.47419207,20.61608944,18.92874276,,,22.37354268,19.54290435,8.105105121,13.37737971,18.36341084,14.07293502,12.09141697,23.98683279,7.125984679,13.01572407,9.380685535,10.96229692,9.101095961,9.199132901,6.051610784,7.406676341,,
Syrian Arab Republic,SYR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.24928075,20.71752509,22.10931219,19.93843675,18.89271263,18.53465622,20.21728008,16.9023102,12.78395432,11.37144749,15.68893003,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,23.11221372,22.87802706,,,,8.113379447,13.26128714,7.385320105,3.872334587,5.40700672,10.86072811,13.45258185,9.209555101,2.346244877,7.3109716,6.894442675,4.785495486,13.49506942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,27.6082533,29.75811654,30.38638719,30.60407815,30.36116591,32.52959053,33.50175208,32.8969882,32.53218655,33.52211233,34.99924512,36.80363325,37.27580926,36.20764349,35.60329523,36.45799551,36.46268853,34.26405616,34.75362645,35.74729335,36.41023173,38.71328128,41.30470274,42.26075876,44.08030519,45.70469076,47.1500417,46.2791268,47.37533424,46.28840511,45.44295907,44.66188299,44.69131737,43.09125578,42.17178278,42.69112178,42.55563829,41.71832975,41.87523573,43.19487707,,
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,32.27947267,32.99811655,34.31348233,32.11766177,31.16195319,34.08436365,29.49152147,33.89839066,33.21406397,30.45971804,31.28222504,34.74055725,37.65761165,26.21662863,,,,,,,26.67532745,24.13367702,23.4117841,20.79838396,21.51525995,22.3768247,25.10536386,24.40001873,23.30486523,22.96776595,24.48070235,25.30603824,26.3390144,26.25754642,26.22256524,21.25120662,23.74594683,25.93259092,25.14470804,23.74496765,24.28339981,25.17245396,24.11504684,24.83793166,26.44036246,25.08396852,24.6500423,26.82330507,,
Togo,TGO,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,60.33076034,23.44023502,31.24137287,27.52708186,44.49952301,30.18203595,28.22029484,20.71937615,16.95020911,23.50816841,18.73526402,13.87849284,14.09214783,13.21645898,13.22101832,13.33167433,21.35159678,14.27856384,10.37371043,2.822461727,15.03895185,17.33088332,12.11791867,5.258919974,7.09944084,5.414395409,13.81006003,12.23351154,16.35544636,17.74577182,17.64722934,12.82469838,12.1246449,11.15895355,12.9454368,15.94746686,15.86621446,16.89416065,15.69494846,16.33528931,17.71229269,20.50644563,14.62474095,17.04592881,15.46874927,19.71482531,22.30529752,,,
Thailand,THA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,20.56115755,20.50983792,21.95327071,23.90634614,22.25406324,22.27599644,21.18772959,22.6513833,22.15275811,22.70262799,23.39957419,24.89036625,27.78721638,32.52647697,34.48883659,33.31317997,35.06820394,34.67568839,36.55469253,36.45259435,36.50854396,35.49746879,33.24521102,33.02552662,31.41850251,31.40124036,29.03756713,29.12789447,29.16591895,29.16671644,29.56676249,31.6207135,33.38605267,31.82259726,30.33714909,30.92300009,32.21084965,30.32056514,29.07941844,28.97588348,29.56918265,31.55894997,33.44051283,33.28769879,32.88818657,28.6433123,28.78624774,,
Tajikistan,TJK,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.02421293,18.48387058,12.93728975,19.73349971,30.30388147,13.31435338,17.65789898,11.70632166,9.533143311,11.88242373,8.997987405,9.008534045,13.08057997,35.1776499,27.95077423,26.62201808,29.87030923,31.42056767,31.01482,,,
Turkmenistan,TKM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,22.59928074,21.99419825,21.68927733,20.74989826,21.7531492,20.99376907,18.54933668,17.60772482,20.11203342,22.00559381,18.3808082,21.61105737,21.97431132,26.3163275,19.72899408,18.35103213,17.73111857,19.24459373,19.36714341,18.0072014,18.08766642,18.32757689,18.17583414,18.15968171,18.67796815,18.18997778,19.11432892,19.23274787,21.25706804,21.21322742,22.95136375,22.95102249,22.60251739,19.86541843,21.34232952,21.23733534,20.36256178,19.28787334,17.87525024,18.09124939,17.87022324,17.75647883,17.69087818,17.97080234,19.44497725,20.67342772,,
Timor-Leste,TLS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5372992,61.72551859,74.11614302,63.0161053,68.27180037,75.76311745,68.55673305,61.74652112,45.94081396,39.06334649,15.54121538,14.26990086,10.04392883,22.06252881,8.926268651,-10.78559043,,
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,32.3530218,26.22028675,,,23.02851695,24.30462082,25.67885628,23.55783664,21.12423902,16.83468463,20.29822168,16.5141023,21.12241748,,,,,,,30.55780702,,25.10547119,,,,,,,,,,,,,,,,26.05712374,19.60095668,,,26.80209208,25.10419965,16.58692535,20.15056649,,
Tonga,TON,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,16.89781129,37.98427972,31.81764962,23.92440744,18.77384301,22.24662128,25.65717318,10.67672675,18.83931378,25.57665338,8.970138771,20.43324084,20.63527318,13.061062,,,,,,,19.22275023,18.94713605,15.18424018,16.7793789,12.61393687,15.07196763,10.92448183,8.404417448,7.6768354,10.94166888,15.91162181,20.37297296,15.53352978,15.46110455,9.602837248,14.12150402,20.84421877,21.02973399,26.22083253,21.63580378,4.322985219,,
South Asia (IDA & IBRD),TSA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,12.98294045,14.11988823,14.8996206,14.40175129,15.03175842,14.4392009,16.62791411,16.85530433,16.48459191,16.23764587,17.15620448,16.84298584,17.95724897,18.62612042,20.20186476,21.23269523,22.00179276,23.17187493,22.95426329,24.96144992,25.36267288,25.33119614,25.94919325,24.99765439,24.84528031,25.25908011,25.6569277,27.33767382,29.1359635,31.52519149,32.20298084,33.66467404,34.33807195,32.86499024,33.35398868,34.66487081,33.3335498,33.39630423,32.67425419,32.0559441,31.16945495,30.22494221,30.60387372,30.19418449,29.04432301,28.59401298,29.65150544,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,24.11886005,21.72219401,19.19149775,19.08948091,18.47498261,,17.18355616,16.04674143,16.36410108,16.60450273,13.72205605,12.7685554,14.49157296,15.88421333,16.40564007,16.72974973,16.14124563,15.90579178,15.92962826,15.52492733,17.84879547,16.96394918,19.02475391,19.75431912,19.78158498,19.2218876,20.11964657,19.96190227,24.10466029,19.81978475,20.81998263,21.20817306,23.17781311,18.99821372,21.38810166,18.39551925,18.02523816,18.81545162,19.38423388,20.81789507,22.79187513,24.0624878,,
Trinidad and Tobago,TTO,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,26.96698173,23.3235568,24.48132321,28.47896506,26.20854535,25.88776522,23.46409938,27.5491773,26.52799379,24.70261276,20.23394586,24.0906602,23.93603304,24.00347267,24.23927229,23.22388223,22.93783656,20.91232015,22.40542671,21.34806941,23.86876992,22.65275691,22.7759209,23.67167539,23.19005633,23.01958614,21.16090811,21.09533196,22.0013902,21.30412492,22.18266024,21.882303,22.46363688,22.03391889,22.43178351,17.27240454,17.59798284,15.54578844,18.65192024,13.28760271,11.9215712,11.22740693,12.06842621,11.59390566,6.314653379,8.217138824,,
Turkiye,TUR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,32.27947267,32.99811655,34.31348233,32.11766177,31.16195319,34.08436365,29.30053875,33.18608879,32.60633355,29.51308747,30.15503179,35.64599535,39.37716012,24.76453189,29.2350113,26.65525228,22.05811905,18.90843308,18.67355994,18.80438648,18.65595835,19.98341949,22.15787239,20.82341854,26.01234289,22.12529705,21.72082695,22.06698591,22.88640086,21.02510146,22.61699575,23.89378252,24.89422628,24.13463598,24.86571983,22.21165095,21.98195598,23.22801911,23.55666905,24.12884314,25.1195362,25.499426,25.24670507,26.34795266,28.12275225,26.46578428,27.13363403,30.76144192,,
Tuvalu,TUV,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.628938525,5.372580067,7.224586498,5.232183991,3.53583712,9.914096966,11.10469315,11.18052916,18.86993993,15.47449562,17.21051771,17.47866418,20.69095455,22.78391572,25.47043812,25.6632093,27.45294448,26.6922959,29.5821142,29.55484099,25.53174869,23.00694872,26.19866252,27.44075812,28.20656705,25.81427768,28.6319835,31.24728631,31.88335415,35.18066771,34.65689393,,,
Uganda,UGA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,3.718854593,5.109433618,7.461553644,5.748898063,5.179582071,3.103345949,4.320902122,5.662959232,4.623786063,7.5179271,13.49710209,16.25854617,19.15748661,15.18671922,22.00104059,24.29377652,18.88573555,17.62344504,14.61046337,15.02868173,16.98419418,18.1812328,21.52773801,21.4765187,17.96882575,17.13392709,22.78979634,17.98902675,19.00654926,16.84866925,18.94232381,22.98122993,25.72911634,16.90706396,24.6264403,24.16678689,18.37174278,17.30867272,14.27326017,10.14812316,,
Ukraine,UKR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.57530477,23.68400393,20.23823109,19.03219427,18.71995198,23.08797958,22.34985001,23.03862101,25.11073307,25.09796395,29.19983377,22.9844737,20.47451812,21.15635358,17.09676996,12.78235673,14.48261636,12.32879365,12.43354818,8.003361528,10.01614031,20.59674736,19.52953633,16.62228421,13.49089043,12.1342336,11.95825401,12.80135461,,
Upper middle income,UMC,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,24.89173271,24.65677175,23.18656909,23.54521227,24.42438866,24.43778357,25.69296421,23.14342082,24.81601176,25.20571478,27.88625112,23.88389954,23.83003891,23.97087453,25.60984627,26.11508726,25.26874089,25.50712148,25.40197829,25.07458653,24.83264684,25.24007333,25.69116993,27.43696593,28.9093015,30.89192119,31.68505184,33.59551422,34.61420243,36.08812014,35.20153369,36.08438467,35.91773512,35.8951391,35.46937164,35.8604413,35.583364,35.13970504,35.56894186,36.30267837,35.806899,36.69563365,38.50342711,,
